Cprobe.accept_only.shard0of2	12	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech accept_only --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.accept_only --shard_idx 0 --num_shards 2
Cprobe.accept_only.shard1of2	12	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech accept_only --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.accept_only --shard_idx 1 --num_shards 2
Cprobe.rescore_k.shard0of2	20	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech rescore_k --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.rescore_k --shard_idx 0 --num_shards 2
Cprobe.rescore_k.shard1of2	20	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech rescore_k --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.rescore_k --shard_idx 1 --num_shards 2
Cprobe.grad_prop.shard0of2	12	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech grad_prop --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.grad_prop --shard_idx 0 --num_shards 2
Cprobe.grad_prop.shard1of2	12	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech grad_prop --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.grad_prop --shard_idx 1 --num_shards 2
Cprobe.both.shard0of2	20	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech both --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.both --shard_idx 0 --num_shards 2
Cprobe.both.shard1of2	20	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech both --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.both --shard_idx 1 --num_shards 2
Cprobe.mix_shortlist.shard0of2	12	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech mix_shortlist --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.mix_shortlist --shard_idx 0 --num_shards 2
Cprobe.mix_shortlist.shard1of2	12	gfn-lm-tuning/gfn/bin/python diagnostics/run_ctg.py --model_path /mount/arbeitsdaten/studenten1/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --head /mount/arbeitsdaten/studenten1/singhsk/models/sentiment_constrained_ft_gpt2_large/sentiment_head.pt --proposal self --constraint_mech mix_shortlist --target_label 1 --steps 200 --span_len 20 --samples_per_prompt 2 --topk 64 --temperature 1.0 --out_dir results/ctg/phase2 --coverage_every 10 --lin_check 20 --run_name Cprobe.mix_shortlist --shard_idx 1 --num_shards 2
