rev_klbase_gpt2sft	8	python diagnostics/run_revision.py --exp kl_baselines --run_name rev_klbase_gpt2sft --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --model_tag gpt2sft --n_samples 200 --num_masks 1 --gibbs_sweeps 3
rev_klbase_gfn-lb0-500	8	python diagnostics/run_revision.py --exp kl_baselines --run_name rev_klbase_gfn-lb0-500 --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --model_tag gfn-lb0-500 --n_samples 200 --num_masks 1 --gibbs_sweeps 3 --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-26/avid-leaf-24_490.pt
rev_klbase_gfn-lb0-2000	8	python diagnostics/run_revision.py --exp kl_baselines --run_name rev_klbase_gfn-lb0-2000 --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --model_tag gfn-lb0-2000 --n_samples 200 --num_masks 1 --gibbs_sweeps 3 --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-22/13-24-52/daily-resonance-15_1990.pt
rev_klbase_gfn-lb1-500	8	python diagnostics/run_revision.py --exp kl_baselines --run_name rev_klbase_gfn-lb1-500 --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --model_tag gfn-lb1-500 --n_samples 200 --num_masks 1 --gibbs_sweeps 3 --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-08/dutiful-durian-23_490.pt
rev_divergence_gfn-lb0-500	10	python diagnostics/run_revision.py --exp model_divergence --run_name rev_divergence_gfn-lb0-500 --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-26/avid-leaf-24_490.pt --model_tag gfn-lb0-500 --n_seqs 1000
rev_divergence_gfn-lb0-2000	10	python diagnostics/run_revision.py --exp model_divergence --run_name rev_divergence_gfn-lb0-2000 --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-22/13-24-52/daily-resonance-15_1990.pt --model_tag gfn-lb0-2000 --n_seqs 1000
rev_divergence_gfn-lb1-500	10	python diagnostics/run_revision.py --exp model_divergence --run_name rev_divergence_gfn-lb1-500 --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-08/dutiful-durian-23_490.pt --model_tag gfn-lb1-500 --n_seqs 1000
rev_judge_gen_gpt2sft	8	python diagnostics/run_external_judge.py --stage generate --run_name rev_judge_gen_gpt2sft --out_dir results_revision --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --n_samples 200 --num_masks 1
gpt2-large.dls.policy.nomh.gn.oracle.s50	8	python run_experiment.py --sampler dls --method policy --grad_norm --oracle --steps 50 --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --model_tag gpt2-large --dtype float32 --eps_start 10.5 --eps_end 0.1 --n_samples 200 --no_wandb --run_name gpt2-large.dls.policy.nomh.gn.oracle.s50 --out_dir results_revision
gpt2-large.dls.grad_norm_preserved_random_dir.nomh.gn.oracle.s50	8	python run_experiment.py --sampler dls --method grad_norm_preserved_random_dir --grad_norm --oracle --steps 50 --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --model_tag gpt2-large --dtype float32 --eps_start 10.5 --eps_end 0.1 --n_samples 200 --no_wandb --run_name gpt2-large.dls.grad_norm_preserved_random_dir.nomh.gn.oracle.s50 --out_dir results_revision
gpt2-large.dls.random.nomh.gn.oracle.s50	8	python run_experiment.py --sampler dls --method random --grad_norm --oracle --steps 50 --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --model_tag gpt2-large --dtype float32 --eps_start 10.5 --eps_end 0.1 --n_samples 200 --no_wandb --run_name gpt2-large.dls.random.nomh.gn.oracle.s50 --out_dir results_revision
